name,sdf_file,mass_kg,x_init,y_init,z_init,roll_init,pitch_init,yaw_init
2_of_Jenga_Classic_Game,/home/jarret/IMPACT/OBJECTS/2_of_Jenga_Classic_Game/model.sdf,2.3,0.4005366658969369,0.9255321879646927,0.0,-1.3288625484756746,1.974579281015492,3.0111579052586483
5_HTP,/home/jarret/IMPACT/OBJECTS/5_HTP/model.sdf,2.3999999999999995,-0.8481052539607852,0.8711511678084718,0.0,0.7516941900032506,-0.9917613589977718,-1.3003744313244867
adistar_boost_m,/home/jarret/IMPACT/OBJECTS/adistar_boost_m/model.sdf,9.399999999999999,0.3968184060304236,0.33153279110945877,0.0,-1.130399463225463,1.770840546851277,-1.1246530906462868
Aroma_Stainless_Steel_Milk_Frother_2_Cup,/home/jarret/IMPACT/OBJECTS/Aroma_Stainless_Steel_Milk_Frother_2_Cup/model.sdf,5.199999999999999,0.8938743437286172,0.6750197735748988,0.0,-2.438453620390481,1.951146291798655,2.931889158978434
Black_Decker_Stainless_Steel_Toaster_4_Slice,/home/jarret/IMPACT/OBJECTS/Black_Decker_Stainless_Steel_Toaster_4_Slice/model.sdf,9.099999999999998,0.7184201352879143,0.14599686879065543,0.0,-1.1527475052836653,1.3163535644532232,-0.9157101307470819
Chefmate_8_Frypan,/home/jarret/IMPACT/OBJECTS/Chefmate_8_Frypan/model.sdf,7.599999999999999,0.9533554066250873,0.1886196421322477,0.0,-2.451632521432762,-0.5789438382810506,-0.6718184352186567
Cole_Hardware_Hammer_Black,/home/jarret/IMPACT/OBJECTS/Cole_Hardware_Hammer_Black/model.sdf,3.3999999999999995,-0.39338217355553073,-0.1753163416816237,0.0,-2.38340917673223,-1.3172417734690083,1.1628330013204948
Creatine_Monohydrate,/home/jarret/IMPACT/OBJECTS/Creatine_Monohydrate/model.sdf,4.199999999999999,-0.07679678322434147,0.35322007857137616,0.0,1.8554589035405087,-0.7710388153979313,-1.5904728875824359
Down_To_Earth_Orchid_Pot_Ceramic_Lime,/home/jarret/IMPACT/OBJECTS/Down_To_Earth_Orchid_Pot_Ceramic_Lime/model.sdf,8.799999999999999,0.31472011863995,0.2058862656073961,0.0,-1.5381661693932633,0.3215334273099142,-0.7583805437122062
Ecoforms_Plant_Container_Urn_55_Mocha,/home/jarret/IMPACT/OBJECTS/Ecoforms_Plant_Container_Urn_55_Mocha/model.sdf,8.699999999999998,-0.10693664543421333,-0.535179886614378,0.0,2.19220767738564,-2.1624744261917765,-1.186405956077787
Ecoforms_Plant_Saucer_S17MOCHA,/home/jarret/IMPACT/OBJECTS/Ecoforms_Plant_Saucer_S17MOCHA/model.sdf,3.6999999999999993,-0.7345732365886488,0.3743129572680064,0.0,-1.7835534568583655,2.5257272489529994,0.47054129472208484
Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI,/home/jarret/IMPACT/OBJECTS/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI/model.sdf,7.799999999999998,0.5886831444656937,-0.3031112561676055,0.0,-0.13667755939820214,-3.0829080721532525,0.029670727039289968
