name,sdf_file,mass_kg,x_init,y_init,z_init,roll_init,pitch_init,yaw_init
2_of_Jenga_Classic_Game,/home/jarret/IMPACT/OBJECTS/2_of_Jenga_Classic_Game/model.sdf,4.699999999999999,0.3116364859878553,0.4239958992948132,0.0,-0.813600838089398,-2.0007579087477048,-0.08272925093704009
5_HTP,/home/jarret/IMPACT/OBJECTS/5_HTP/model.sdf,5.099999999999999,0.09700753560654474,-0.7273734652526671,0.0,3.0479076506646763,2.8655030890009288,1.7825782473135083
adistar_boost_m,/home/jarret/IMPACT/OBJECTS/adistar_boost_m/model.sdf,9.899999999999999,0.0459729651923837,-0.4533710768870458,0.0,-2.0001524848984493,-1.8873534656476014,-1.8308686674423198
Aroma_Stainless_Steel_Milk_Frother_2_Cup,/home/jarret/IMPACT/OBJECTS/Aroma_Stainless_Steel_Milk_Frother_2_Cup/model.sdf,6.099999999999999,0.4439845614216569,0.5817300015176003,0.0,0.7252015597581396,-2.993356285098507,-1.608916230494694
Black_Decker_Stainless_Steel_Toaster_4_Slice,/home/jarret/IMPACT/OBJECTS/Black_Decker_Stainless_Steel_Toaster_4_Slice/model.sdf,6.399999999999999,0.7974838786986069,0.0805615382248348,0.0,-3.059037376577179,-1.2374173152703998,-2.1493674682782657
Chefmate_8_Frypan,/home/jarret/IMPACT/OBJECTS/Chefmate_8_Frypan/model.sdf,0.6,0.1982874222586022,0.3659157231261918,0.0,-1.4258993687754256,-1.9012223167915825,-1.025568672825809
Cole_Hardware_Hammer_Black,/home/jarret/IMPACT/OBJECTS/Cole_Hardware_Hammer_Black/model.sdf,3.8999999999999995,-0.45369986457792244,0.38980180427187827,0.0,-2.568454141706121,-0.5567457296422522,-1.236820667789746
Creatine_Monohydrate,/home/jarret/IMPACT/OBJECTS/Creatine_Monohydrate/model.sdf,6.199999999999998,0.9015418290340664,-0.12464984892657038,0.0,1.6423321847166221,-1.9231949460242832,1.5346062078499836
Down_To_Earth_Orchid_Pot_Ceramic_Lime,/home/jarret/IMPACT/OBJECTS/Down_To_Earth_Orchid_Pot_Ceramic_Lime/model.sdf,5.999999999999999,0.25635837658183336,0.4039156026560493,0.0,-0.2951291651477592,1.9605409037961907,-1.3014522531838735
Ecoforms_Plant_Container_Urn_55_Mocha,/home/jarret/IMPACT/OBJECTS/Ecoforms_Plant_Container_Urn_55_Mocha/model.sdf,4.899999999999999,0.9355576789858591,-0.15895852618511808,0.0,-1.2550796036162997,-0.8267833119373784,1.430478724153697
Ecoforms_Plant_Saucer_S17MOCHA,/home/jarret/IMPACT/OBJECTS/Ecoforms_Plant_Saucer_S17MOCHA/model.sdf,1.4999999999999998,0.22921231572871692,0.9028971550723022,0.0,-0.13251922931775573,-2.542580964854062,-2.579173946417468
Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI,/home/jarret/IMPACT/OBJECTS/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI/model.sdf,7.699999999999998,0.9267511253979825,0.6250415441143946,0.0,0.8667175709811934,0.48274098011268896,0.7141337579276779
HeavyDuty_Flashlight,/home/jarret/IMPACT/OBJECTS/HeavyDuty_Flashlight/model.sdf,5.899999999999999,0.36568670449428686,-0.9557231042868977,0.0,1.3948667743652319,-0.7612310380632206,1.6913947702771157
Just_For_Men_Mustache_Beard_Brushin_Hair_Color_Gel_Kit_Jet_Black_M60,/home/jarret/IMPACT/OBJECTS/Just_For_Men_Mustache_Beard_Brushin_Hair_Color_Gel_Kit_Jet_Black_M60/model.sdf,8.899999999999999,0.8717193913589174,0.999621730110297,0.0,0.2988029587506138,1.561893245054243,0.4974368728784837
KITCHEN_SET_CLASSIC_40HwCHfeG0H,/home/jarret/IMPACT/OBJECTS/KITCHEN_SET_CLASSIC_40HwCHfeG0H/model.sdf,6.799999999999999,-0.3442126687520417,-0.7481260983420774,0.0,-1.4310724035615106,-1.7657221419713505,-0.375926275208021
